TimeStamp: 2022/01/19 12:24:29.320396, ElapsedTime[s]: 109.891, Temperature[degC]: 16.94896, Humidity[%]: 61.17037
TimeStamp: 2022/01/19 13:34:49.200692, ElapsedTime[s]: 4329.772, Temperature[degC]: 21.34699, Humidity[%]: 44.8951
TimeStamp: 2022/01/19 13:34:50.534252, ElapsedTime[s]: 4331.105, Temperature[degC]: 21.34699, Humidity[%]: 45.00038
TimeStamp: 2022/01/19 13:34:51.866271, ElapsedTime[s]: 4332.436, Temperature[degC]: 21.36034, Humidity[%]: 45.05531
TimeStamp: 2022/01/19 13:34:53.198029, ElapsedTime[s]: 4333.768, Temperature[degC]: 21.36034, Humidity[%]: 45.05531
TimeStamp: 2022/01/19 13:34:54.530822, ElapsedTime[s]: 4335.101, Temperature[degC]: 21.38705, Humidity[%]: 45.07057
TimeStamp: 2022/01/19 13:34:55.862504, ElapsedTime[s]: 4336.433, Temperature[degC]: 21.3737, Humidity[%]: 45.00191
TimeStamp: 2022/01/19 13:34:57.194223, ElapsedTime[s]: 4337.763, Temperature[degC]: 21.40307, Humidity[%]: 44.98207
TimeStamp: 2022/01/19 13:34:58.525249, ElapsedTime[s]: 4339.096, Temperature[degC]: 21.38705, Humidity[%]: 45.03242
TimeStamp: 2022/01/19 13:34:59.857544, ElapsedTime[s]: 4340.427, Temperature[degC]: 21.38705, Humidity[%]: 45.07057
TimeStamp: 2022/01/19 13:35:01.189093, ElapsedTime[s]: 4341.768, Temperature[degC]: 21.41642, Humidity[%]: 45.08736
TimeStamp: 2022/01/19 13:35:02.530977, ElapsedTime[s]: 4343.107, Temperature[degC]: 21.41642, Humidity[%]: 45.15297
TimeStamp: 2022/01/19 13:35:03.867128, ElapsedTime[s]: 4344.442, Temperature[degC]: 21.41642, Humidity[%]: 45.13924
TimeStamp: 2022/01/19 13:35:05.203991, ElapsedTime[s]: 4345.779, Temperature[degC]: 21.41642, Humidity[%]: 45.11482
TimeStamp: 2022/01/19 13:35:06.540224, ElapsedTime[s]: 4347.119, Temperature[degC]: 21.42977, Humidity[%]: 45.11635
TimeStamp: 2022/01/19 13:35:07.880512, ElapsedTime[s]: 4348.455, Temperature[degC]: 21.42977, Humidity[%]: 45.22164
TimeStamp: 2022/01/19 13:35:09.216615, ElapsedTime[s]: 4349.795, Temperature[degC]: 21.42977, Humidity[%]: 45.15602
TimeStamp: 2022/01/19 13:35:10.557261, ElapsedTime[s]: 4351.129, Temperature[degC]: 21.44312, Humidity[%]: 45.15602
TimeStamp: 2022/01/19 13:35:11.888319, ElapsedTime[s]: 4352.458, Temperature[degC]: 21.45915, Humidity[%]: 45.10719
TimeStamp: 2022/01/19 13:35:13.219753, ElapsedTime[s]: 4353.789, Temperature[degC]: 21.45915, Humidity[%]: 45.05531
TimeStamp: 2022/01/19 13:35:14.549958, ElapsedTime[s]: 4355.12, Temperature[degC]: 21.44312, Humidity[%]: 44.98665
TimeStamp: 2022/01/19 13:35:15.882872, ElapsedTime[s]: 4356.453, Temperature[degC]: 21.44312, Humidity[%]: 44.97292
TimeStamp: 2022/01/19 13:35:17.214235, ElapsedTime[s]: 4357.784, Temperature[degC]: 21.4725, Humidity[%]: 44.83253
TimeStamp: 2022/01/19 13:35:18.545206, ElapsedTime[s]: 4359.114, Temperature[degC]: 21.4725, Humidity[%]: 44.80354
TimeStamp: 2022/01/19 13:35:19.878166, ElapsedTime[s]: 4360.448, Temperature[degC]: 21.48585, Humidity[%]: 44.75471
TimeStamp: 2022/01/19 13:35:21.210776, ElapsedTime[s]: 4361.78, Temperature[degC]: 21.4725, Humidity[%]: 44.68605
TimeStamp: 2022/01/19 13:35:22.541095, ElapsedTime[s]: 4363.111, Temperature[degC]: 21.48585, Humidity[%]: 44.71351
TimeStamp: 2022/01/19 13:35:23.872507, ElapsedTime[s]: 4364.442, Temperature[degC]: 21.4992, Humidity[%]: 44.70283
TimeStamp: 2022/01/19 13:35:25.203713, ElapsedTime[s]: 4365.774, Temperature[degC]: 21.4992, Humidity[%]: 44.71656
TimeStamp: 2022/01/19 13:35:26.534814, ElapsedTime[s]: 4367.105, Temperature[degC]: 21.51522, Humidity[%]: 44.62654
TimeStamp: 2022/01/19 13:35:27.865954, ElapsedTime[s]: 4368.436, Temperature[degC]: 21.51522, Humidity[%]: 44.50752
TimeStamp: 2022/01/19 13:35:29.198120, ElapsedTime[s]: 4369.768, Temperature[degC]: 21.54192, Humidity[%]: 44.53804
TimeStamp: 2022/01/19 13:35:30.529777, ElapsedTime[s]: 4371.1, Temperature[degC]: 21.52857, Humidity[%]: 44.50752
TimeStamp: 2022/01/19 13:35:31.864084, ElapsedTime[s]: 4372.434, Temperature[degC]: 21.54192, Humidity[%]: 44.46022
TimeStamp: 2022/01/19 13:35:33.195795, ElapsedTime[s]: 4373.766, Temperature[degC]: 21.54192, Humidity[%]: 44.4709
TimeStamp: 2022/01/19 13:35:34.526969, ElapsedTime[s]: 4375.097, Temperature[degC]: 21.54192, Humidity[%]: 44.5243
TimeStamp: 2022/01/19 13:35:35.858659, ElapsedTime[s]: 4376.429, Temperature[degC]: 21.55528, Humidity[%]: 44.5655
TimeStamp: 2022/01/19 13:35:37.191508, ElapsedTime[s]: 4377.761, Temperature[degC]: 21.54192, Humidity[%]: 44.56245
TimeStamp: 2022/01/19 13:35:38.522629, ElapsedTime[s]: 4379.093, Temperature[degC]: 21.54192, Humidity[%]: 44.57618
TimeStamp: 2022/01/19 13:35:39.854548, ElapsedTime[s]: 4380.424, Temperature[degC]: 21.58465, Humidity[%]: 44.57008
TimeStamp: 2022/01/19 13:35:41.186382, ElapsedTime[s]: 4381.757, Temperature[degC]: 21.55528, Humidity[%]: 44.48768
TimeStamp: 2022/01/19 13:35:42.518747, ElapsedTime[s]: 4383.089, Temperature[degC]: 21.5713, Humidity[%]: 44.42054
TimeStamp: 2022/01/19 13:35:43.848311, ElapsedTime[s]: 4384.419, Temperature[degC]: 21.58465, Humidity[%]: 44.46479
TimeStamp: 2022/01/19 13:35:45.180684, ElapsedTime[s]: 4385.75, Temperature[degC]: 21.5713, Humidity[%]: 44.47547
TimeStamp: 2022/01/19 13:35:46.511556, ElapsedTime[s]: 4387.082, Temperature[degC]: 21.58465, Humidity[%]: 44.58076
TimeStamp: 2022/01/19 13:35:47.843380, ElapsedTime[s]: 4388.413, Temperature[degC]: 21.598, Humidity[%]: 44.58381
TimeStamp: 2022/01/19 13:35:49.175698, ElapsedTime[s]: 4389.747, Temperature[degC]: 21.61135, Humidity[%]: 44.55787
TimeStamp: 2022/01/19 13:35:50.508467, ElapsedTime[s]: 4391.078, Temperature[degC]: 21.61135, Humidity[%]: 44.5716
TimeStamp: 2022/01/19 13:35:51.839756, ElapsedTime[s]: 4392.41, Temperature[degC]: 21.61135, Humidity[%]: 44.51972
TimeStamp: 2022/01/19 13:35:53.171315, ElapsedTime[s]: 4393.741, Temperature[degC]: 21.598, Humidity[%]: 44.54414
TimeStamp: 2022/01/19 13:35:54.502075, ElapsedTime[s]: 4395.073, Temperature[degC]: 21.62737, Humidity[%]: 44.53498
TimeStamp: 2022/01/19 13:35:55.833920, ElapsedTime[s]: 4396.404, Temperature[degC]: 21.64073, Humidity[%]: 44.4709
TimeStamp: 2022/01/19 13:35:57.165369, ElapsedTime[s]: 4397.737, Temperature[degC]: 21.64073, Humidity[%]: 44.4709
TimeStamp: 2022/01/19 13:35:58.496355, ElapsedTime[s]: 4399.066, Temperature[degC]: 21.65408, Humidity[%]: 44.41901
TimeStamp: 2022/01/19 13:35:59.828711, ElapsedTime[s]: 4400.4, Temperature[degC]: 21.62737, Humidity[%]: 44.39155
TimeStamp: 2022/01/19 13:36:01.160391, ElapsedTime[s]: 4401.737, Temperature[degC]: 21.64073, Humidity[%]: 44.32746
TimeStamp: 2022/01/19 13:36:02.498260, ElapsedTime[s]: 4403.074, Temperature[degC]: 21.65408, Humidity[%]: 44.34119
TimeStamp: 2022/01/19 13:36:03.835691, ElapsedTime[s]: 4404.411, Temperature[degC]: 21.68345, Humidity[%]: 44.38239
TimeStamp: 2022/01/19 13:36:05.174378, ElapsedTime[s]: 4405.749, Temperature[degC]: 21.68345, Humidity[%]: 44.44801
TimeStamp: 2022/01/19 13:36:06.512012, ElapsedTime[s]: 4407.091, Temperature[degC]: 21.65408, Humidity[%]: 44.47395
TimeStamp: 2022/01/19 13:36:07.851688, ElapsedTime[s]: 4408.427, Temperature[degC]: 21.66743, Humidity[%]: 44.44648
TimeStamp: 2022/01/19 13:36:09.190293, ElapsedTime[s]: 4409.769, Temperature[degC]: 21.66743, Humidity[%]: 44.34272
TimeStamp: 2022/01/19 13:36:10.531608, ElapsedTime[s]: 4411.102, Temperature[degC]: 21.68345, Humidity[%]: 44.21302
TimeStamp: 2022/01/19 13:36:11.864666, ElapsedTime[s]: 4412.435, Temperature[degC]: 21.6968, Humidity[%]: 44.25422
TimeStamp: 2022/01/19 13:36:13.196782, ElapsedTime[s]: 4413.767, Temperature[degC]: 21.72617, Humidity[%]: 44.17792
TimeStamp: 2022/01/19 13:36:14.528722, ElapsedTime[s]: 4415.099, Temperature[degC]: 21.72617, Humidity[%]: 44.20386
TimeStamp: 2022/01/19 13:36:15.859824, ElapsedTime[s]: 4416.43, Temperature[degC]: 21.75555, Humidity[%]: 44.21912
TimeStamp: 2022/01/19 13:36:17.191840, ElapsedTime[s]: 4417.762, Temperature[degC]: 21.75555, Humidity[%]: 44.1825
TimeStamp: 2022/01/19 13:36:18.523552, ElapsedTime[s]: 4419.094, Temperature[degC]: 21.7422, Humidity[%]: 44.08637
TimeStamp: 2022/01/19 13:36:19.855368, ElapsedTime[s]: 4420.428, Temperature[degC]: 21.7422, Humidity[%]: 44.07264
TimeStamp: 2022/01/19 13:36:21.190451, ElapsedTime[s]: 4421.76, Temperature[degC]: 21.78225, Humidity[%]: 44.04059
TimeStamp: 2022/01/19 13:36:22.521207, ElapsedTime[s]: 4423.092, Temperature[degC]: 21.7689, Humidity[%]: 43.99786
TimeStamp: 2022/01/19 13:36:23.853711, ElapsedTime[s]: 4424.423, Temperature[degC]: 21.7689, Humidity[%]: 44.0528
TimeStamp: 2022/01/19 13:36:25.185176, ElapsedTime[s]: 4425.756, Temperature[degC]: 21.79827, Humidity[%]: 44.04059
TimeStamp: 2022/01/19 13:36:26.516759, ElapsedTime[s]: 4427.086, Temperature[degC]: 21.78225, Humidity[%]: 44.01312
TimeStamp: 2022/01/19 13:36:27.847903, ElapsedTime[s]: 4428.418, Temperature[degC]: 21.82498, Humidity[%]: 44.03143
TimeStamp: 2022/01/19 13:36:29.180023, ElapsedTime[s]: 4429.75, Temperature[degC]: 21.79827, Humidity[%]: 44.15961
TimeStamp: 2022/01/19 13:36:30.511925, ElapsedTime[s]: 4431.082, Temperature[degC]: 21.81162, Humidity[%]: 44.1352
TimeStamp: 2022/01/19 13:36:31.843443, ElapsedTime[s]: 4432.413, Temperature[degC]: 21.81162, Humidity[%]: 44.1352
TimeStamp: 2022/01/19 13:36:33.174668, ElapsedTime[s]: 4433.745, Temperature[degC]: 21.81162, Humidity[%]: 44.08179
TimeStamp: 2022/01/19 13:36:34.507262, ElapsedTime[s]: 4435.077, Temperature[degC]: 21.83833, Humidity[%]: 44.0589
TimeStamp: 2022/01/19 13:36:35.839360, ElapsedTime[s]: 4436.409, Temperature[degC]: 21.82498, Humidity[%]: 44.00397
TimeStamp: 2022/01/19 13:36:37.172031, ElapsedTime[s]: 4437.743, Temperature[degC]: 21.85436, Humidity[%]: 44.00855
TimeStamp: 2022/01/19 13:36:38.506969, ElapsedTime[s]: 4439.077, Temperature[degC]: 21.81162, Humidity[%]: 44.05738
TimeStamp: 2022/01/19 13:36:39.839239, ElapsedTime[s]: 4440.41, Temperature[degC]: 21.86771, Humidity[%]: 44.07569
TimeStamp: 2022/01/19 13:36:41.173029, ElapsedTime[s]: 4441.743, Temperature[degC]: 21.89441, Humidity[%]: 43.98871
TimeStamp: 2022/01/19 13:36:42.505127, ElapsedTime[s]: 4443.076, Temperature[degC]: 21.86771, Humidity[%]: 43.91699
TimeStamp: 2022/01/19 13:36:43.837608, ElapsedTime[s]: 4444.407, Temperature[degC]: 21.86771, Humidity[%]: 43.87885
TimeStamp: 2022/01/19 13:36:45.170822, ElapsedTime[s]: 4445.741, Temperature[degC]: 21.89441, Humidity[%]: 43.90784
TimeStamp: 2022/01/19 13:36:46.504045, ElapsedTime[s]: 4447.074, Temperature[degC]: 21.89441, Humidity[%]: 43.92157
TimeStamp: 2022/01/19 13:36:47.836078, ElapsedTime[s]: 4448.406, Temperature[degC]: 21.91043, Humidity[%]: 43.91089
TimeStamp: 2022/01/19 13:36:49.168835, ElapsedTime[s]: 4449.739, Temperature[degC]: 21.89441, Humidity[%]: 43.84222
TimeStamp: 2022/01/19 13:36:50.501478, ElapsedTime[s]: 4451.075, Temperature[degC]: 21.92378, Humidity[%]: 43.77966
TimeStamp: 2022/01/19 13:36:51.837453, ElapsedTime[s]: 4452.407, Temperature[degC]: 21.93713, Humidity[%]: 43.67743
TimeStamp: 2022/01/19 13:36:53.168377, ElapsedTime[s]: 4453.739, Temperature[degC]: 21.91043, Humidity[%]: 43.65911
TimeStamp: 2022/01/19 13:36:54.500755, ElapsedTime[s]: 4455.071, Temperature[degC]: 21.93713, Humidity[%]: 43.62401
TimeStamp: 2022/01/19 13:36:55.832046, ElapsedTime[s]: 4456.402, Temperature[degC]: 21.95049, Humidity[%]: 43.69116
TimeStamp: 2022/01/19 13:36:57.165162, ElapsedTime[s]: 4457.735, Temperature[degC]: 21.93713, Humidity[%]: 43.75525
TimeStamp: 2022/01/19 13:36:58.495660, ElapsedTime[s]: 4459.066, Temperature[degC]: 21.93713, Humidity[%]: 43.78271
TimeStamp: 2022/01/19 13:36:59.828843, ElapsedTime[s]: 4460.399, Temperature[degC]: 21.97986, Humidity[%]: 43.72015
TimeStamp: 2022/01/19 13:37:01.161628, ElapsedTime[s]: 4461.738, Temperature[degC]: 21.95049, Humidity[%]: 43.5996
TimeStamp: 2022/01/19 13:37:02.500266, ElapsedTime[s]: 4463.075, Temperature[degC]: 21.93713, Humidity[%]: 43.56908
TimeStamp: 2022/01/19 13:37:03.837216, ElapsedTime[s]: 4464.412, Temperature[degC]: 22.00656, Humidity[%]: 43.54009
TimeStamp: 2022/01/19 13:37:05.173977, ElapsedTime[s]: 4465.749, Temperature[degC]: 21.99321, Humidity[%]: 43.48516
TimeStamp: 2022/01/19 13:37:06.511129, ElapsedTime[s]: 4467.09, Temperature[degC]: 21.99321, Humidity[%]: 43.45922
TimeStamp: 2022/01/19 13:37:07.851526, ElapsedTime[s]: 4468.428, Temperature[degC]: 22.02258, Humidity[%]: 43.44854
TimeStamp: 2022/01/19 13:37:09.188951, ElapsedTime[s]: 4469.767, Temperature[degC]: 21.99321, Humidity[%]: 43.48516
TimeStamp: 2022/01/19 13:37:10.530288, ElapsedTime[s]: 4471.101, Temperature[degC]: 22.00656, Humidity[%]: 43.46227
TimeStamp: 2022/01/19 13:37:11.862787, ElapsedTime[s]: 4472.432, Temperature[degC]: 22.02258, Humidity[%]: 43.50042
TimeStamp: 2022/01/19 13:37:13.194073, ElapsedTime[s]: 4473.764, Temperature[degC]: 22.03593, Humidity[%]: 43.54467
TimeStamp: 2022/01/19 13:37:14.525369, ElapsedTime[s]: 4475.095, Temperature[degC]: 22.03593, Humidity[%]: 43.54467
TimeStamp: 2022/01/19 13:37:15.857453, ElapsedTime[s]: 4476.429, Temperature[degC]: 22.04929, Humidity[%]: 43.53246
TimeStamp: 2022/01/19 13:37:17.189325, ElapsedTime[s]: 4477.759, Temperature[degC]: 22.02258, Humidity[%]: 43.60876
TimeStamp: 2022/01/19 13:37:18.521113, ElapsedTime[s]: 4479.092, Temperature[degC]: 22.04929, Humidity[%]: 43.61028
TimeStamp: 2022/01/19 13:37:19.853098, ElapsedTime[s]: 4480.423, Temperature[degC]: 22.06264, Humidity[%]: 43.51873
TimeStamp: 2022/01/19 13:37:21.185975, ElapsedTime[s]: 4481.76, Temperature[degC]: 22.09201, Humidity[%]: 43.41802
TimeStamp: 2022/01/19 13:37:22.520141, ElapsedTime[s]: 4483.089, Temperature[degC]: 22.09201, Humidity[%]: 43.36309
TimeStamp: 2022/01/19 13:37:23.850997, ElapsedTime[s]: 4484.421, Temperature[degC]: 22.07866, Humidity[%]: 43.39056
TimeStamp: 2022/01/19 13:37:25.183563, ElapsedTime[s]: 4485.754, Temperature[degC]: 22.10536, Humidity[%]: 43.36614
TimeStamp: 2022/01/19 13:37:26.515874, ElapsedTime[s]: 4487.087, Temperature[degC]: 22.06264, Humidity[%]: 43.34783
TimeStamp: 2022/01/19 13:37:27.848029, ElapsedTime[s]: 4488.418, Temperature[degC]: 22.10536, Humidity[%]: 43.40734
TimeStamp: 2022/01/19 13:37:29.179629, ElapsedTime[s]: 4489.75, Temperature[degC]: 22.09201, Humidity[%]: 43.44396
TimeStamp: 2022/01/19 13:37:30.511152, ElapsedTime[s]: 4491.081, Temperature[degC]: 22.11871, Humidity[%]: 43.52636
TimeStamp: 2022/01/19 13:37:31.841638, ElapsedTime[s]: 4492.412, Temperature[degC]: 22.10536, Humidity[%]: 43.56451
TimeStamp: 2022/01/19 13:37:33.173781, ElapsedTime[s]: 4493.744, Temperature[degC]: 22.10536, Humidity[%]: 43.51263
TimeStamp: 2022/01/19 13:37:34.504671, ElapsedTime[s]: 4495.075, Temperature[degC]: 22.11871, Humidity[%]: 43.47295
TimeStamp: 2022/01/19 13:37:35.835866, ElapsedTime[s]: 4496.406, Temperature[degC]: 22.13474, Humidity[%]: 43.40887
TimeStamp: 2022/01/19 13:37:37.168379, ElapsedTime[s]: 4497.739, Temperature[degC]: 22.14809, Humidity[%]: 43.46227
TimeStamp: 2022/01/19 13:37:38.500083, ElapsedTime[s]: 4499.071, Temperature[degC]: 22.13474, Humidity[%]: 43.4226
TimeStamp: 2022/01/19 13:37:39.832542, ElapsedTime[s]: 4500.403, Temperature[degC]: 22.13474, Humidity[%]: 43.4226
TimeStamp: 2022/01/19 13:37:41.164345, ElapsedTime[s]: 4501.734, Temperature[degC]: 22.14809, Humidity[%]: 43.41192
TimeStamp: 2022/01/19 13:37:42.495082, ElapsedTime[s]: 4503.066, Temperature[degC]: 22.14809, Humidity[%]: 43.43633
TimeStamp: 2022/01/19 13:37:43.826765, ElapsedTime[s]: 4504.397, Temperature[degC]: 22.11871, Humidity[%]: 43.54009
TimeStamp: 2022/01/19 13:37:45.159199, ElapsedTime[s]: 4505.729, Temperature[degC]: 22.14809, Humidity[%]: 43.5172
TimeStamp: 2022/01/19 13:37:46.490930, ElapsedTime[s]: 4507.061, Temperature[degC]: 22.14809, Humidity[%]: 43.62249
TimeStamp: 2022/01/19 13:37:47.822945, ElapsedTime[s]: 4508.393, Temperature[degC]: 22.16144, Humidity[%]: 43.82086
TimeStamp: 2022/01/19 13:37:49.154434, ElapsedTime[s]: 4509.724, Temperature[degC]: 22.16144, Humidity[%]: 43.9292
TimeStamp: 2022/01/19 13:37:50.485379, ElapsedTime[s]: 4511.056, Temperature[degC]: 22.1748, Humidity[%]: 44.04822
TimeStamp: 2022/01/19 13:37:51.817246, ElapsedTime[s]: 4512.389, Temperature[degC]: 22.14809, Humidity[%]: 44.08484
TimeStamp: 2022/01/19 13:37:53.150688, ElapsedTime[s]: 4513.721, Temperature[degC]: 22.19082, Humidity[%]: 44.11384
TimeStamp: 2022/01/19 13:37:54.482652, ElapsedTime[s]: 4515.053, Temperature[degC]: 22.1748, Humidity[%]: 44.11384
TimeStamp: 2022/01/19 13:37:55.812875, ElapsedTime[s]: 4516.384, Temperature[degC]: 22.20417, Humidity[%]: 44.07722
TimeStamp: 2022/01/19 13:37:57.143943, ElapsedTime[s]: 4517.715, Temperature[degC]: 22.19082, Humidity[%]: 44.03601
TimeStamp: 2022/01/19 13:37:58.474629, ElapsedTime[s]: 4519.045, Temperature[degC]: 22.20417, Humidity[%]: 44.01312
TimeStamp: 2022/01/19 13:37:59.806652, ElapsedTime[s]: 4520.376, Temperature[degC]: 22.19082, Humidity[%]: 44.04975
TimeStamp: 2022/01/19 13:38:01.138247, ElapsedTime[s]: 4521.715, Temperature[degC]: 22.21752, Humidity[%]: 44.02686
TimeStamp: 2022/01/19 13:38:02.476561, ElapsedTime[s]: 4523.052, Temperature[degC]: 22.23354, Humidity[%]: 44.00244
TimeStamp: 2022/01/19 13:38:03.813769, ElapsedTime[s]: 4524.389, Temperature[degC]: 22.21752, Humidity[%]: 43.86969
TimeStamp: 2022/01/19 13:38:05.151699, ElapsedTime[s]: 4525.727, Temperature[degC]: 22.23354, Humidity[%]: 43.8056
TimeStamp: 2022/01/19 13:38:06.489788, ElapsedTime[s]: 4527.069, Temperature[degC]: 22.23354, Humidity[%]: 43.77813
TimeStamp: 2022/01/19 13:38:07.831473, ElapsedTime[s]: 4528.406, Temperature[degC]: 22.20417, Humidity[%]: 43.81475
TimeStamp: 2022/01/19 13:38:09.168175, ElapsedTime[s]: 4529.747, Temperature[degC]: 22.23354, Humidity[%]: 43.8056
TimeStamp: 2022/01/19 13:38:10.512038, ElapsedTime[s]: 4531.082, Temperature[degC]: 22.26025, Humidity[%]: 43.82086
TimeStamp: 2022/01/19 13:38:11.844744, ElapsedTime[s]: 4532.414, Temperature[degC]: 22.21752, Humidity[%]: 43.86969
TimeStamp: 2022/01/19 13:38:13.176449, ElapsedTime[s]: 4533.748, Temperature[degC]: 22.24689, Humidity[%]: 43.86054
TimeStamp: 2022/01/19 13:38:14.509399, ElapsedTime[s]: 4535.08, Temperature[degC]: 22.24689, Humidity[%]: 43.9765
TimeStamp: 2022/01/19 13:38:15.842004, ElapsedTime[s]: 4536.412, Temperature[degC]: 22.24689, Humidity[%]: 43.9765
TimeStamp: 2022/01/19 13:38:17.173813, ElapsedTime[s]: 4537.744, Temperature[degC]: 22.24689, Humidity[%]: 43.93836
TimeStamp: 2022/01/19 13:38:18.506017, ElapsedTime[s]: 4539.076, Temperature[degC]: 22.26025, Humidity[%]: 43.92462
TimeStamp: 2022/01/19 13:38:19.838578, ElapsedTime[s]: 4540.408, Temperature[degC]: 22.26025, Humidity[%]: 43.92462
TimeStamp: 2022/01/19 13:38:21.171655, ElapsedTime[s]: 4541.742, Temperature[degC]: 22.24689, Humidity[%]: 43.88495
TimeStamp: 2022/01/19 13:38:22.503708, ElapsedTime[s]: 4543.076, Temperature[degC]: 22.29229, Humidity[%]: 43.83764
TimeStamp: 2022/01/19 13:38:23.839344, ElapsedTime[s]: 4544.41, Temperature[degC]: 22.27627, Humidity[%]: 43.79644
TimeStamp: 2022/01/19 13:38:25.172110, ElapsedTime[s]: 4545.742, Temperature[degC]: 22.29229, Humidity[%]: 43.5462
TimeStamp: 2022/01/19 13:38:26.503709, ElapsedTime[s]: 4547.074, Temperature[degC]: 22.27627, Humidity[%]: 43.34783
TimeStamp: 2022/01/19 13:38:27.836632, ElapsedTime[s]: 4548.406, Temperature[degC]: 22.30564, Humidity[%]: 43.20592
TimeStamp: 2022/01/19 13:38:29.169584, ElapsedTime[s]: 4549.739, Temperature[degC]: 22.30564, Humidity[%]: 43.15252
TimeStamp: 2022/01/19 13:38:30.502072, ElapsedTime[s]: 4551.073, Temperature[degC]: 22.29229, Humidity[%]: 43.11132
TimeStamp: 2022/01/19 13:38:31.834048, ElapsedTime[s]: 4552.404, Temperature[degC]: 22.29229, Humidity[%]: 43.12505
TimeStamp: 2022/01/19 13:38:33.166507, ElapsedTime[s]: 4553.736, Temperature[degC]: 22.30564, Humidity[%]: 43.16473
TimeStamp: 2022/01/19 13:38:34.499076, ElapsedTime[s]: 4555.07, Temperature[degC]: 22.31899, Humidity[%]: 43.08691
TimeStamp: 2022/01/19 13:38:35.832445, ElapsedTime[s]: 4556.402, Temperature[degC]: 22.34837, Humidity[%]: 43.03807
TimeStamp: 2022/01/19 13:38:37.165795, ElapsedTime[s]: 4557.736, Temperature[degC]: 22.31899, Humidity[%]: 42.94194
TimeStamp: 2022/01/19 13:38:38.498026, ElapsedTime[s]: 4559.068, Temperature[degC]: 22.31899, Humidity[%]: 42.94194
TimeStamp: 2022/01/19 13:38:39.831348, ElapsedTime[s]: 4560.402, Temperature[degC]: 22.31899, Humidity[%]: 43.00908
TimeStamp: 2022/01/19 13:38:41.167328, ElapsedTime[s]: 4561.737, Temperature[degC]: 22.31899, Humidity[%]: 43.1281
TimeStamp: 2022/01/19 13:38:42.499013, ElapsedTime[s]: 4563.07, Temperature[degC]: 22.33234, Humidity[%]: 43.22118
TimeStamp: 2022/01/19 13:38:43.831250, ElapsedTime[s]: 4564.401, Temperature[degC]: 22.36172, Humidity[%]: 43.26238
TimeStamp: 2022/01/19 13:38:45.163447, ElapsedTime[s]: 4565.734, Temperature[degC]: 22.34837, Humidity[%]: 43.28985
TimeStamp: 2022/01/19 13:38:46.495687, ElapsedTime[s]: 4567.066, Temperature[degC]: 22.33234, Humidity[%]: 43.20745
TimeStamp: 2022/01/19 13:38:47.828184, ElapsedTime[s]: 4568.398, Temperature[degC]: 22.34837, Humidity[%]: 43.23492
TimeStamp: 2022/01/19 13:38:49.161055, ElapsedTime[s]: 4569.732, Temperature[degC]: 22.36172, Humidity[%]: 43.26238
TimeStamp: 2022/01/19 13:38:50.492589, ElapsedTime[s]: 4571.063, Temperature[degC]: 22.37507, Humidity[%]: 43.2517
TimeStamp: 2022/01/19 13:38:51.825039, ElapsedTime[s]: 4572.395, Temperature[degC]: 22.37507, Humidity[%]: 43.26543
TimeStamp: 2022/01/19 13:38:53.156933, ElapsedTime[s]: 4573.727, Temperature[degC]: 22.34837, Humidity[%]: 43.26238
TimeStamp: 2022/01/19 13:38:54.489922, ElapsedTime[s]: 4575.06, Temperature[degC]: 22.34837, Humidity[%]: 43.31579
TimeStamp: 2022/01/19 13:38:55.822328, ElapsedTime[s]: 4576.393, Temperature[degC]: 22.37507, Humidity[%]: 43.35851
TimeStamp: 2022/01/19 13:38:57.155333, ElapsedTime[s]: 4577.725, Temperature[degC]: 22.36172, Humidity[%]: 43.32952
TimeStamp: 2022/01/19 13:38:58.487013, ElapsedTime[s]: 4579.057, Temperature[degC]: 22.38842, Humidity[%]: 43.38598
TimeStamp: 2022/01/19 13:38:59.821117, ElapsedTime[s]: 4580.391, Temperature[degC]: 22.36172, Humidity[%]: 43.31731
TimeStamp: 2022/01/19 13:39:01.152691, ElapsedTime[s]: 4581.729, Temperature[degC]: 22.38842, Humidity[%]: 43.21508
TimeStamp: 2022/01/19 13:39:02.491145, ElapsedTime[s]: 4583.066, Temperature[degC]: 22.37507, Humidity[%]: 43.16015
