TimeStamp: 2022/01/18 18:05:36.168, ElapsedTime[s]: 51.81901, Temperature[degC]: 20.96514, Humidity[%]: 54.61814
TimeStamp: 2022/01/18 18:24:31.2720, ElapsedTime[s]: 1186.815, Temperature[degC]: 20.58327, Humidity[%]: 48.6183
TimeStamp: 2022/01/18 18:24:32.335138, ElapsedTime[s]: 1188.146, Temperature[degC]: 20.59663, Humidity[%]: 48.62135
TimeStamp: 2022/01/18 18:24:33.668133, ElapsedTime[s]: 1189.478, Temperature[degC]: 20.59663, Humidity[%]: 48.62135
TimeStamp: 2022/01/18 18:24:35.1076, ElapsedTime[s]: 1190.812, Temperature[degC]: 20.58327, Humidity[%]: 48.6595
TimeStamp: 2022/01/18 18:24:36.332081, ElapsedTime[s]: 1192.143, Temperature[degC]: 20.58327, Humidity[%]: 48.64576
TimeStamp: 2022/01/18 18:24:37.665353, ElapsedTime[s]: 1193.476, Temperature[degC]: 20.56992, Humidity[%]: 48.6183
TimeStamp: 2022/01/18 18:24:38.998585, ElapsedTime[s]: 1194.809, Temperature[degC]: 20.58327, Humidity[%]: 48.63203
TimeStamp: 2022/01/18 18:24:40.332184, ElapsedTime[s]: 1196.143, Temperature[degC]: 20.59663, Humidity[%]: 48.67323
TimeStamp: 2022/01/18 18:24:41.665256, ElapsedTime[s]: 1197.476, Temperature[degC]: 20.58327, Humidity[%]: 48.6183
TimeStamp: 2022/01/18 18:24:42.998033, ElapsedTime[s]: 1198.808, Temperature[degC]: 20.58327, Humidity[%]: 48.64576
TimeStamp: 2022/01/18 18:24:44.331941, ElapsedTime[s]: 1200.142, Temperature[degC]: 20.58327, Humidity[%]: 48.6183
TimeStamp: 2022/01/18 18:24:45.664471, ElapsedTime[s]: 1201.475, Temperature[degC]: 20.56992, Humidity[%]: 48.6305
TimeStamp: 2022/01/18 18:24:46.996996, ElapsedTime[s]: 1202.807, Temperature[degC]: 20.55657, Humidity[%]: 48.65492
TimeStamp: 2022/01/18 18:24:48.329667, ElapsedTime[s]: 1204.14, Temperature[degC]: 20.58327, Humidity[%]: 48.6595
TimeStamp: 2022/01/18 18:24:49.666058, ElapsedTime[s]: 1205.476, Temperature[degC]: 20.58327, Humidity[%]: 48.64576
TimeStamp: 2022/01/18 18:24:50.999752, ElapsedTime[s]: 1206.81, Temperature[degC]: 20.55657, Humidity[%]: 48.60304
TimeStamp: 2022/01/18 18:24:52.332344, ElapsedTime[s]: 1208.143, Temperature[degC]: 20.55657, Humidity[%]: 48.61677
TimeStamp: 2022/01/18 18:24:53.663671, ElapsedTime[s]: 1209.475, Temperature[degC]: 20.56992, Humidity[%]: 48.60456
TimeStamp: 2022/01/18 18:24:54.996449, ElapsedTime[s]: 1210.807, Temperature[degC]: 20.55657, Humidity[%]: 48.62745
TimeStamp: 2022/01/18 18:24:56.328412, ElapsedTime[s]: 1212.139, Temperature[degC]: 20.55657, Humidity[%]: 48.61677
TimeStamp: 2022/01/18 18:24:57.660584, ElapsedTime[s]: 1213.472, Temperature[degC]: 20.56992, Humidity[%]: 48.6305
TimeStamp: 2022/01/18 18:24:58.994116, ElapsedTime[s]: 1214.805, Temperature[degC]: 20.59663, Humidity[%]: 48.62135
TimeStamp: 2022/01/18 18:25:00.326783, ElapsedTime[s]: 1216.138, Temperature[degC]: 20.59663, Humidity[%]: 48.62135
TimeStamp: 2022/01/18 18:25:01.660040, ElapsedTime[s]: 1217.481, Temperature[degC]: 20.55657, Humidity[%]: 48.5771
TimeStamp: 2022/01/18 18:25:03.2353, ElapsedTime[s]: 1218.818, Temperature[degC]: 20.56992, Humidity[%]: 48.64424
TimeStamp: 2022/01/18 18:25:04.338261, ElapsedTime[s]: 1220.154, Temperature[degC]: 20.59663, Humidity[%]: 48.55421
TimeStamp: 2022/01/18 18:25:05.676353, ElapsedTime[s]: 1221.492, Temperature[degC]: 20.58327, Humidity[%]: 48.56642
TimeStamp: 2022/01/18 18:25:07.14894, ElapsedTime[s]: 1222.83, Temperature[degC]: 20.56992, Humidity[%]: 48.6183
TimeStamp: 2022/01/18 18:25:08.351501, ElapsedTime[s]: 1224.167, Temperature[degC]: 20.59663, Humidity[%]: 48.59541
TimeStamp: 2022/01/18 18:25:09.689312, ElapsedTime[s]: 1225.508, Temperature[degC]: 20.56992, Humidity[%]: 48.59388
TimeStamp: 2022/01/18 18:25:11.30779, ElapsedTime[s]: 1226.842, Temperature[degC]: 20.54055, Humidity[%]: 48.56184
TimeStamp: 2022/01/18 18:25:12.361548, ElapsedTime[s]: 1228.172, Temperature[degC]: 20.58327, Humidity[%]: 48.55421
TimeStamp: 2022/01/18 18:25:13.694632, ElapsedTime[s]: 1229.505, Temperature[degC]: 20.56992, Humidity[%]: 48.59388
TimeStamp: 2022/01/18 18:25:15.27393, ElapsedTime[s]: 1230.838, Temperature[degC]: 20.56992, Humidity[%]: 48.58015
TimeStamp: 2022/01/18 18:25:16.358459, ElapsedTime[s]: 1232.169, Temperature[degC]: 20.58327, Humidity[%]: 48.60762
TimeStamp: 2022/01/18 18:25:17.692702, ElapsedTime[s]: 1233.503, Temperature[degC]: 20.58327, Humidity[%]: 48.56642
TimeStamp: 2022/01/18 18:25:19.25100, ElapsedTime[s]: 1234.838, Temperature[degC]: 20.58327, Humidity[%]: 48.58168
TimeStamp: 2022/01/18 18:25:20.359599, ElapsedTime[s]: 1236.17, Temperature[degC]: 20.58327, Humidity[%]: 48.56642
TimeStamp: 2022/01/18 18:25:21.692877, ElapsedTime[s]: 1237.504, Temperature[degC]: 20.56992, Humidity[%]: 48.59388
TimeStamp: 2022/01/18 18:25:23.25504, ElapsedTime[s]: 1238.836, Temperature[degC]: 20.56992, Humidity[%]: 48.55268
TimeStamp: 2022/01/18 18:25:24.355918, ElapsedTime[s]: 1240.167, Temperature[degC]: 20.58327, Humidity[%]: 48.56642
TimeStamp: 2022/01/18 18:25:25.689724, ElapsedTime[s]: 1241.5, Temperature[degC]: 20.56992, Humidity[%]: 48.60456
TimeStamp: 2022/01/18 18:25:27.21879, ElapsedTime[s]: 1242.833, Temperature[degC]: 20.56992, Humidity[%]: 48.59388
TimeStamp: 2022/01/18 18:25:28.352903, ElapsedTime[s]: 1244.163, Temperature[degC]: 20.56992, Humidity[%]: 48.59388
TimeStamp: 2022/01/18 18:25:29.685148, ElapsedTime[s]: 1245.496, Temperature[degC]: 20.55657, Humidity[%]: 48.56337
TimeStamp: 2022/01/18 18:25:31.18632, ElapsedTime[s]: 1246.829, Temperature[degC]: 20.56992, Humidity[%]: 48.56337
TimeStamp: 2022/01/18 18:25:32.349851, ElapsedTime[s]: 1248.161, Temperature[degC]: 20.55657, Humidity[%]: 48.56337
TimeStamp: 2022/01/18 18:25:33.683028, ElapsedTime[s]: 1249.493, Temperature[degC]: 20.58327, Humidity[%]: 48.56642
TimeStamp: 2022/01/18 18:25:35.16923, ElapsedTime[s]: 1250.828, Temperature[degC]: 20.55657, Humidity[%]: 48.62745
TimeStamp: 2022/01/18 18:25:36.348382, ElapsedTime[s]: 1252.159, Temperature[degC]: 20.55657, Humidity[%]: 48.5771
TimeStamp: 2022/01/18 18:25:37.682679, ElapsedTime[s]: 1253.494, Temperature[degC]: 20.58327, Humidity[%]: 48.54048
TimeStamp: 2022/01/18 18:25:39.16383, ElapsedTime[s]: 1254.827, Temperature[degC]: 20.56992, Humidity[%]: 48.56337
TimeStamp: 2022/01/18 18:25:40.348141, ElapsedTime[s]: 1256.159, Temperature[degC]: 20.55657, Humidity[%]: 48.5771
TimeStamp: 2022/01/18 18:25:41.679947, ElapsedTime[s]: 1257.49, Temperature[degC]: 20.56992, Humidity[%]: 48.55268
TimeStamp: 2022/01/18 18:25:43.11413, ElapsedTime[s]: 1258.823, Temperature[degC]: 20.56992, Humidity[%]: 48.60456
TimeStamp: 2022/01/18 18:25:44.343809, ElapsedTime[s]: 1260.154, Temperature[degC]: 20.55657, Humidity[%]: 48.5771
TimeStamp: 2022/01/18 18:25:45.675499, ElapsedTime[s]: 1261.486, Temperature[degC]: 20.54055, Humidity[%]: 48.56184
TimeStamp: 2022/01/18 18:25:47.8051, ElapsedTime[s]: 1262.818, Temperature[degC]: 20.54055, Humidity[%]: 48.56184
TimeStamp: 2022/01/18 18:25:48.338262, ElapsedTime[s]: 1264.149, Temperature[degC]: 20.54055, Humidity[%]: 48.56184
TimeStamp: 2022/01/18 18:25:49.671572, ElapsedTime[s]: 1265.484, Temperature[degC]: 20.56992, Humidity[%]: 48.58015
TimeStamp: 2022/01/18 18:25:51.5615, ElapsedTime[s]: 1266.817, Temperature[degC]: 20.55657, Humidity[%]: 48.54963
TimeStamp: 2022/01/18 18:25:52.335648, ElapsedTime[s]: 1268.147, Temperature[degC]: 20.55657, Humidity[%]: 48.5771
TimeStamp: 2022/01/18 18:25:53.668125, ElapsedTime[s]: 1269.479, Temperature[degC]: 20.54055, Humidity[%]: 48.54811
TimeStamp: 2022/01/18 18:25:55.897, ElapsedTime[s]: 1270.811, Temperature[degC]: 20.55657, Humidity[%]: 48.54963
TimeStamp: 2022/01/18 18:25:56.329570, ElapsedTime[s]: 1272.14, Temperature[degC]: 20.55657, Humidity[%]: 48.56337
TimeStamp: 2022/01/18 18:25:57.662209, ElapsedTime[s]: 1273.472, Temperature[degC]: 20.56992, Humidity[%]: 48.56337
TimeStamp: 2022/01/18 18:25:58.994283, ElapsedTime[s]: 1274.805, Temperature[degC]: 20.56992, Humidity[%]: 48.55268
TimeStamp: 2022/01/18 18:26:00.327514, ElapsedTime[s]: 1276.139, Temperature[degC]: 20.55657, Humidity[%]: 48.52521
TimeStamp: 2022/01/18 18:26:01.659909, ElapsedTime[s]: 1277.477, Temperature[degC]: 20.58327, Humidity[%]: 48.56642
TimeStamp: 2022/01/18 18:26:03.626, ElapsedTime[s]: 1278.816, Temperature[degC]: 20.55657, Humidity[%]: 48.5771
TimeStamp: 2022/01/18 18:26:04.334674, ElapsedTime[s]: 1280.151, Temperature[degC]: 20.55657, Humidity[%]: 48.48402
TimeStamp: 2022/01/18 18:26:05.672704, ElapsedTime[s]: 1281.488, Temperature[degC]: 20.56992, Humidity[%]: 48.55268
TimeStamp: 2022/01/18 18:26:07.10009, ElapsedTime[s]: 1282.825, Temperature[degC]: 20.55657, Humidity[%]: 48.5359
TimeStamp: 2022/01/18 18:26:08.346931, ElapsedTime[s]: 1284.163, Temperature[degC]: 20.54055, Humidity[%]: 48.49775
TimeStamp: 2022/01/18 18:26:09.685578, ElapsedTime[s]: 1285.505, Temperature[degC]: 20.55657, Humidity[%]: 48.52521
TimeStamp: 2022/01/18 18:26:11.28196, ElapsedTime[s]: 1286.839, Temperature[degC]: 20.54055, Humidity[%]: 48.48096
TimeStamp: 2022/01/18 18:26:12.359838, ElapsedTime[s]: 1288.171, Temperature[degC]: 20.56992, Humidity[%]: 48.52674
TimeStamp: 2022/01/18 18:26:13.693174, ElapsedTime[s]: 1289.503, Temperature[degC]: 20.54055, Humidity[%]: 48.48096
TimeStamp: 2022/01/18 18:26:15.25849, ElapsedTime[s]: 1290.837, Temperature[degC]: 20.54055, Humidity[%]: 48.47028
TimeStamp: 2022/01/18 18:26:16.357366, ElapsedTime[s]: 1292.168, Temperature[degC]: 20.55657, Humidity[%]: 48.49927
TimeStamp: 2022/01/18 18:26:17.690119, ElapsedTime[s]: 1293.501, Temperature[degC]: 20.55657, Humidity[%]: 48.47181
TimeStamp: 2022/01/18 18:26:19.22301, ElapsedTime[s]: 1294.832, Temperature[degC]: 20.55657, Humidity[%]: 48.48402
TimeStamp: 2022/01/18 18:26:20.353220, ElapsedTime[s]: 1296.167, Temperature[degC]: 20.56992, Humidity[%]: 48.53895
TimeStamp: 2022/01/18 18:26:21.688505, ElapsedTime[s]: 1297.499, Temperature[degC]: 20.55657, Humidity[%]: 48.49927
TimeStamp: 2022/01/18 18:26:23.21565, ElapsedTime[s]: 1298.832, Temperature[degC]: 20.55657, Humidity[%]: 48.5359
TimeStamp: 2022/01/18 18:26:24.352985, ElapsedTime[s]: 1300.163, Temperature[degC]: 20.54055, Humidity[%]: 48.50843
TimeStamp: 2022/01/18 18:26:25.685582, ElapsedTime[s]: 1301.497, Temperature[degC]: 20.54055, Humidity[%]: 48.52216
TimeStamp: 2022/01/18 18:26:27.19424, ElapsedTime[s]: 1302.83, Temperature[degC]: 20.5272, Humidity[%]: 48.4947
TimeStamp: 2022/01/18 18:26:28.350294, ElapsedTime[s]: 1304.161, Temperature[degC]: 20.54055, Humidity[%]: 48.5359
TimeStamp: 2022/01/18 18:26:29.683494, ElapsedTime[s]: 1305.494, Temperature[degC]: 20.55657, Humidity[%]: 48.52521
TimeStamp: 2022/01/18 18:26:31.16006, ElapsedTime[s]: 1306.827, Temperature[degC]: 20.54055, Humidity[%]: 48.5359
TimeStamp: 2022/01/18 18:26:32.348226, ElapsedTime[s]: 1308.158, Temperature[degC]: 20.54055, Humidity[%]: 48.54811
TimeStamp: 2022/01/18 18:26:33.680455, ElapsedTime[s]: 1309.491, Temperature[degC]: 20.5272, Humidity[%]: 48.53437
TimeStamp: 2022/01/18 18:26:35.13831, ElapsedTime[s]: 1310.824, Temperature[degC]: 20.54055, Humidity[%]: 48.48096
TimeStamp: 2022/01/18 18:26:36.345058, ElapsedTime[s]: 1312.156, Temperature[degC]: 20.54055, Humidity[%]: 48.50843
TimeStamp: 2022/01/18 18:26:37.678602, ElapsedTime[s]: 1313.488, Temperature[degC]: 20.54055, Humidity[%]: 48.52216
TimeStamp: 2022/01/18 18:26:39.12347, ElapsedTime[s]: 1314.823, Temperature[degC]: 20.5272, Humidity[%]: 48.54506
TimeStamp: 2022/01/18 18:26:40.343334, ElapsedTime[s]: 1316.154, Temperature[degC]: 20.55657, Humidity[%]: 48.52521
TimeStamp: 2022/01/18 18:26:41.675633, ElapsedTime[s]: 1317.487, Temperature[degC]: 20.55657, Humidity[%]: 48.54963
TimeStamp: 2022/01/18 18:26:43.8245, ElapsedTime[s]: 1318.819, Temperature[degC]: 20.54055, Humidity[%]: 48.52216
TimeStamp: 2022/01/18 18:26:44.338248, ElapsedTime[s]: 1320.149, Temperature[degC]: 20.55657, Humidity[%]: 48.51148
TimeStamp: 2022/01/18 18:26:45.671191, ElapsedTime[s]: 1321.481, Temperature[degC]: 20.5272, Humidity[%]: 48.50843
TimeStamp: 2022/01/18 18:26:47.2601, ElapsedTime[s]: 1322.813, Temperature[degC]: 20.5272, Humidity[%]: 48.50843
TimeStamp: 2022/01/18 18:26:48.333042, ElapsedTime[s]: 1324.143, Temperature[degC]: 20.5005, Humidity[%]: 48.51758
TimeStamp: 2022/01/18 18:26:49.666086, ElapsedTime[s]: 1325.477, Temperature[degC]: 20.56992, Humidity[%]: 48.51301
TimeStamp: 2022/01/18 18:26:50.999966, ElapsedTime[s]: 1326.81, Temperature[degC]: 20.54055, Humidity[%]: 48.5359
TimeStamp: 2022/01/18 18:26:52.332966, ElapsedTime[s]: 1328.144, Temperature[degC]: 20.54055, Humidity[%]: 48.47028
TimeStamp: 2022/01/18 18:26:53.666166, ElapsedTime[s]: 1329.476, Temperature[degC]: 20.54055, Humidity[%]: 48.50843
TimeStamp: 2022/01/18 18:26:54.999120, ElapsedTime[s]: 1330.81, Temperature[degC]: 20.5272, Humidity[%]: 48.44282
TimeStamp: 2022/01/18 18:26:56.331654, ElapsedTime[s]: 1332.142, Temperature[degC]: 20.51385, Humidity[%]: 48.43976
TimeStamp: 2022/01/18 18:26:57.663865, ElapsedTime[s]: 1333.475, Temperature[degC]: 20.55657, Humidity[%]: 48.43366
TimeStamp: 2022/01/18 18:26:58.997242, ElapsedTime[s]: 1334.807, Temperature[degC]: 20.54055, Humidity[%]: 48.44434
TimeStamp: 2022/01/18 18:27:00.328930, ElapsedTime[s]: 1336.14, Temperature[degC]: 20.5272, Humidity[%]: 48.44282
TimeStamp: 2022/01/18 18:27:01.662181, ElapsedTime[s]: 1337.479, Temperature[degC]: 20.54055, Humidity[%]: 48.40314
TimeStamp: 2022/01/18 18:27:03.521, ElapsedTime[s]: 1338.816, Temperature[degC]: 20.5272, Humidity[%]: 48.41535
TimeStamp: 2022/01/18 18:27:04.333804, ElapsedTime[s]: 1340.149, Temperature[degC]: 20.51385, Humidity[%]: 48.36195
TimeStamp: 2022/01/18 18:27:05.671554, ElapsedTime[s]: 1341.487, Temperature[degC]: 20.54055, Humidity[%]: 48.40314
TimeStamp: 2022/01/18 18:27:07.8412, ElapsedTime[s]: 1342.824, Temperature[degC]: 20.54055, Humidity[%]: 48.365
TimeStamp: 2022/01/18 18:27:08.343417, ElapsedTime[s]: 1344.159, Temperature[degC]: 20.54055, Humidity[%]: 48.38941
TimeStamp: 2022/01/18 18:27:09.681287, ElapsedTime[s]: 1345.501, Temperature[degC]: 20.54055, Humidity[%]: 48.41688
TimeStamp: 2022/01/18 18:27:11.22347, ElapsedTime[s]: 1346.833, Temperature[degC]: 20.54055, Humidity[%]: 48.365
TimeStamp: 2022/01/18 18:27:12.352673, ElapsedTime[s]: 1348.163, Temperature[degC]: 20.51385, Humidity[%]: 48.39857
TimeStamp: 2022/01/18 18:27:13.684900, ElapsedTime[s]: 1349.495, Temperature[degC]: 20.54055, Humidity[%]: 48.40314
TimeStamp: 2022/01/18 18:27:15.17962, ElapsedTime[s]: 1350.829, Temperature[degC]: 20.51385, Humidity[%]: 48.37415
TimeStamp: 2022/01/18 18:27:16.348767, ElapsedTime[s]: 1352.159, Temperature[degC]: 20.54055, Humidity[%]: 48.45655
TimeStamp: 2022/01/18 18:27:17.680239, ElapsedTime[s]: 1353.491, Temperature[degC]: 20.5272, Humidity[%]: 48.41535
TimeStamp: 2022/01/18 18:27:19.12379, ElapsedTime[s]: 1354.823, Temperature[degC]: 20.55657, Humidity[%]: 48.43366
TimeStamp: 2022/01/18 18:27:20.343053, ElapsedTime[s]: 1356.154, Temperature[degC]: 20.5272, Humidity[%]: 48.41535
TimeStamp: 2022/01/18 18:27:21.675098, ElapsedTime[s]: 1357.485, Temperature[degC]: 20.51385, Humidity[%]: 48.37415
TimeStamp: 2022/01/18 18:27:23.7044, ElapsedTime[s]: 1358.818, Temperature[degC]: 20.5272, Humidity[%]: 48.37568
TimeStamp: 2022/01/18 18:27:24.337277, ElapsedTime[s]: 1360.148, Temperature[degC]: 20.54055, Humidity[%]: 48.37873
TimeStamp: 2022/01/18 18:27:25.668400, ElapsedTime[s]: 1361.479, Temperature[degC]: 20.5272, Humidity[%]: 48.40162
TimeStamp: 2022/01/18 18:27:27.852, ElapsedTime[s]: 1362.811, Temperature[degC]: 20.54055, Humidity[%]: 48.38941
TimeStamp: 2022/01/18 18:27:28.329993, ElapsedTime[s]: 1364.141, Temperature[degC]: 20.54055, Humidity[%]: 48.37873
TimeStamp: 2022/01/18 18:27:29.663257, ElapsedTime[s]: 1365.474, Temperature[degC]: 20.5272, Humidity[%]: 48.37568
TimeStamp: 2022/01/18 18:27:30.995209, ElapsedTime[s]: 1366.806, Temperature[degC]: 20.51385, Humidity[%]: 48.38789
TimeStamp: 2022/01/18 18:27:32.328534, ElapsedTime[s]: 1368.139, Temperature[degC]: 20.51385, Humidity[%]: 48.36195
TimeStamp: 2022/01/18 18:27:33.660847, ElapsedTime[s]: 1369.473, Temperature[degC]: 20.5272, Humidity[%]: 48.38941
TimeStamp: 2022/01/18 18:27:34.995241, ElapsedTime[s]: 1370.805, Temperature[degC]: 20.51385, Humidity[%]: 48.33448
TimeStamp: 2022/01/18 18:27:36.327227, ElapsedTime[s]: 1372.138, Temperature[degC]: 20.5272, Humidity[%]: 48.37568
TimeStamp: 2022/01/18 18:27:37.658936, ElapsedTime[s]: 1373.469, Temperature[degC]: 20.5272, Humidity[%]: 48.35126
TimeStamp: 2022/01/18 18:27:38.991342, ElapsedTime[s]: 1374.802, Temperature[degC]: 20.5272, Humidity[%]: 48.37568
TimeStamp: 2022/01/18 18:27:40.326967, ElapsedTime[s]: 1376.137, Temperature[degC]: 20.51385, Humidity[%]: 48.38789
TimeStamp: 2022/01/18 18:27:41.659659, ElapsedTime[s]: 1377.471, Temperature[degC]: 20.51385, Humidity[%]: 48.29633
TimeStamp: 2022/01/18 18:27:42.992593, ElapsedTime[s]: 1378.803, Temperature[degC]: 20.51385, Humidity[%]: 48.39857
TimeStamp: 2022/01/18 18:27:44.324950, ElapsedTime[s]: 1380.136, Temperature[degC]: 20.5005, Humidity[%]: 48.36042
TimeStamp: 2022/01/18 18:27:45.657843, ElapsedTime[s]: 1381.468, Temperature[degC]: 20.5272, Humidity[%]: 48.35126
TimeStamp: 2022/01/18 18:27:46.989783, ElapsedTime[s]: 1382.801, Temperature[degC]: 20.51385, Humidity[%]: 48.37415
TimeStamp: 2022/01/18 18:27:48.323066, ElapsedTime[s]: 1384.133, Temperature[degC]: 20.5272, Humidity[%]: 48.35126
TimeStamp: 2022/01/18 18:27:49.655269, ElapsedTime[s]: 1385.466, Temperature[degC]: 20.51385, Humidity[%]: 48.39857
TimeStamp: 2022/01/18 18:27:50.988623, ElapsedTime[s]: 1386.799, Temperature[degC]: 20.5272, Humidity[%]: 48.33448
TimeStamp: 2022/01/18 18:27:52.321073, ElapsedTime[s]: 1388.132, Temperature[degC]: 20.5272, Humidity[%]: 48.28413
TimeStamp: 2022/01/18 18:27:53.652857, ElapsedTime[s]: 1389.463, Temperature[degC]: 20.51385, Humidity[%]: 48.30701
TimeStamp: 2022/01/18 18:27:54.984380, ElapsedTime[s]: 1390.795, Temperature[degC]: 20.51385, Humidity[%]: 48.27039
TimeStamp: 2022/01/18 18:27:56.317368, ElapsedTime[s]: 1392.128, Temperature[degC]: 20.51385, Humidity[%]: 48.2826
TimeStamp: 2022/01/18 18:27:57.649387, ElapsedTime[s]: 1393.46, Temperature[degC]: 20.5272, Humidity[%]: 48.27344
TimeStamp: 2022/01/18 18:27:58.981288, ElapsedTime[s]: 1394.792, Temperature[degC]: 20.5005, Humidity[%]: 48.2826
TimeStamp: 2022/01/18 18:28:00.314897, ElapsedTime[s]: 1396.126, Temperature[degC]: 20.51385, Humidity[%]: 48.29633
TimeStamp: 2022/01/18 18:28:01.648272, ElapsedTime[s]: 1397.465, Temperature[degC]: 20.5005, Humidity[%]: 48.25208
TimeStamp: 2022/01/18 18:28:02.987180, ElapsedTime[s]: 1398.803, Temperature[degC]: 20.54055, Humidity[%]: 48.23377
TimeStamp: 2022/01/18 18:28:04.325397, ElapsedTime[s]: 1400.14, Temperature[degC]: 20.54055, Humidity[%]: 48.27344
TimeStamp: 2022/01/18 18:28:05.662294, ElapsedTime[s]: 1401.478, Temperature[degC]: 20.5272, Humidity[%]: 48.31007
TimeStamp: 2022/01/18 18:28:07.384, ElapsedTime[s]: 1402.816, Temperature[degC]: 20.5272, Humidity[%]: 48.29786
TimeStamp: 2022/01/18 18:28:08.335051, ElapsedTime[s]: 1404.152, Temperature[degC]: 20.5272, Humidity[%]: 48.28413
TimeStamp: 2022/01/18 18:28:09.674245, ElapsedTime[s]: 1405.496, Temperature[degC]: 20.5005, Humidity[%]: 48.2826
TimeStamp: 2022/01/18 18:28:11.18969, ElapsedTime[s]: 1406.83, Temperature[degC]: 20.51385, Humidity[%]: 48.24293
TimeStamp: 2022/01/18 18:28:12.351534, ElapsedTime[s]: 1408.162, Temperature[degC]: 20.5272, Humidity[%]: 48.25666
TimeStamp: 2022/01/18 18:28:13.683678, ElapsedTime[s]: 1409.494, Temperature[degC]: 20.5272, Humidity[%]: 48.27344
TimeStamp: 2022/01/18 18:28:15.16724, ElapsedTime[s]: 1410.828, Temperature[degC]: 20.5272, Humidity[%]: 48.28413
TimeStamp: 2022/01/18 18:28:16.347937, ElapsedTime[s]: 1412.158, Temperature[degC]: 20.5005, Humidity[%]: 48.29328
TimeStamp: 2022/01/18 18:28:17.680783, ElapsedTime[s]: 1413.492, Temperature[degC]: 20.5005, Humidity[%]: 48.25208
TimeStamp: 2022/01/18 18:28:19.14269, ElapsedTime[s]: 1414.825, Temperature[degC]: 20.5272, Humidity[%]: 48.24293
TimeStamp: 2022/01/18 18:28:20.345659, ElapsedTime[s]: 1416.157, Temperature[degC]: 20.5005, Humidity[%]: 48.26887
TimeStamp: 2022/01/18 18:28:21.679730, ElapsedTime[s]: 1417.489, Temperature[degC]: 20.51385, Humidity[%]: 48.27039
TimeStamp: 2022/01/18 18:28:23.11228, ElapsedTime[s]: 1418.823, Temperature[degC]: 20.51385, Humidity[%]: 48.24293
TimeStamp: 2022/01/18 18:28:24.343401, ElapsedTime[s]: 1420.154, Temperature[degC]: 20.51385, Humidity[%]: 48.24293
TimeStamp: 2022/01/18 18:28:25.676062, ElapsedTime[s]: 1421.486, Temperature[degC]: 20.51385, Humidity[%]: 48.25513
TimeStamp: 2022/01/18 18:28:27.8513, ElapsedTime[s]: 1422.819, Temperature[degC]: 20.5005, Humidity[%]: 48.26887
TimeStamp: 2022/01/18 18:28:28.339617, ElapsedTime[s]: 1424.15, Temperature[degC]: 20.51385, Humidity[%]: 48.2826
TimeStamp: 2022/01/18 18:28:29.672760, ElapsedTime[s]: 1425.484, Temperature[degC]: 20.51385, Humidity[%]: 48.29633
TimeStamp: 2022/01/18 18:28:31.5423, ElapsedTime[s]: 1426.816, Temperature[degC]: 20.51385, Humidity[%]: 48.2826
TimeStamp: 2022/01/18 18:28:32.336113, ElapsedTime[s]: 1428.148, Temperature[degC]: 20.51385, Humidity[%]: 48.29633
TimeStamp: 2022/01/18 18:28:33.669951, ElapsedTime[s]: 1429.48, Temperature[degC]: 20.48447, Humidity[%]: 48.34363
TimeStamp: 2022/01/18 18:28:35.3713, ElapsedTime[s]: 1430.814, Temperature[degC]: 20.51385, Humidity[%]: 48.29633
TimeStamp: 2022/01/18 18:28:36.333970, ElapsedTime[s]: 1432.144, Temperature[degC]: 20.51385, Humidity[%]: 48.32075
TimeStamp: 2022/01/18 18:28:37.666726, ElapsedTime[s]: 1433.478, Temperature[degC]: 20.5272, Humidity[%]: 48.29786
TimeStamp: 2022/01/18 18:28:39.125, ElapsedTime[s]: 1434.81, Temperature[degC]: 20.5005, Humidity[%]: 48.31922
TimeStamp: 2022/01/18 18:28:40.329565, ElapsedTime[s]: 1436.142, Temperature[degC]: 20.51385, Humidity[%]: 48.34821
TimeStamp: 2022/01/18 18:28:41.665201, ElapsedTime[s]: 1437.475, Temperature[degC]: 20.51385, Humidity[%]: 48.32075
TimeStamp: 2022/01/18 18:28:42.997304, ElapsedTime[s]: 1438.808, Temperature[degC]: 20.5005, Humidity[%]: 48.34669
TimeStamp: 2022/01/18 18:28:44.330220, ElapsedTime[s]: 1440.141, Temperature[degC]: 20.51385, Humidity[%]: 48.34821
TimeStamp: 2022/01/18 18:28:45.663258, ElapsedTime[s]: 1441.474, Temperature[degC]: 20.51385, Humidity[%]: 48.36195
